trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,wheelchair_accessible,bikes_allowed,shape_id
576753,18,WEEKDAY,Martinez Amtrak via DVC,,1,181022,1,1,shp-18-01
576754,18,WEEKDAY,Martinez Amtrak via DVC,,1,181011,1,1,shp-18-01
576755,18,WEEKDAY,Martinez Amtrak via DVC,,1,181022,1,1,shp-18-01
576756,18,WEEKDAY,Martinez Amtrak via DVC,,1,181015,1,1,shp-18-01
576757,18,WEEKDAY,Martinez Amtrak via DVC,,1,181022,1,1,shp-18-01
576758,18,WEEKDAY,Martinez Amtrak via DVC,,1,181015,1,1,shp-18-01
576759,18,WEEKDAY,Martinez Amtrak via DVC,,1,181022,1,1,shp-18-01
576760,18,WEEKDAY,Martinez Amtrak via DVC,,1,181015,1,1,shp-18-01
576761,19,WEEKDAY,Concord BART via Pacheco,,0,191011,1,1,shp-19-51
576762,19,WEEKDAY,Concord BART via Pacheco,,0,191011,1,1,shp-19-51
576763,19,WEEKDAY,Concord BART via Pacheco,,0,191025,1,1,shp-19-51
576764,19,WEEKDAY,Concord BART via Pacheco,,0,191011,1,1,shp-19-51
576765,19,WEEKDAY,Concord BART via Pacheco,,0,191011,1,1,shp-19-51
576766,19,WEEKDAY,Concord BART via Pacheco,,0,191011,1,1,shp-19-51
576767,19,WEEKDAY,Concord BART via Pacheco,,0,191025,1,1,shp-19-51
576768,19,WEEKDAY,Concord BART via Pacheco,,0,191025,1,1,shp-19-51
576769,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191011,1,1,shp-19-01
576770,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191011,1,1,shp-19-01
576771,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191025,1,1,shp-19-01
576772,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191025,1,1,shp-19-01
576773,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191011,1,1,shp-19-01
576774,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191011,1,1,shp-19-01
576775,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191011,1,1,shp-19-01
576776,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191025,1,1,shp-19-01
576777,19,WEEKDAY,Martinez Amtrak via Pacheco,,1,191025,1,1,shp-19-01
576778,20,WEEKDAY,Concord BART,,0,101041,1,1,shp-20-01
576779,20,WEEKDAY,Concord BART,,0,101051,1,1,shp-20-01
576780,20,WEEKDAY,Concord BART,,0,101031,1,1,shp-20-01
576781,20,WEEKDAY,Concord BART,,0,101061,1,1,shp-20-01
576782,20,WEEKDAY,Concord BART,,0,101021,1,1,shp-20-01
576783,20,WEEKDAY,Concord BART,,0,101051,1,1,shp-20-01
576784,20,WEEKDAY,Concord BART,,0,101011,1,1,shp-20-01
576785,20,WEEKDAY,Concord BART,,0,101061,1,1,shp-20-01
576786,20,WEEKDAY,Concord BART,,0,101041,1,1,shp-20-01
576787,20,WEEKDAY,Concord BART,,0,101051,1,1,shp-20-01
576788,20,WEEKDAY,Concord BART,,0,101031,1,1,shp-20-01
576789,20,WEEKDAY,Concord BART,,0,101061,1,1,shp-20-01
576790,20,WEEKDAY,Concord BART,,0,101021,1,1,shp-20-01
576791,20,WEEKDAY,Concord BART,,0,101051,1,1,shp-20-01
576792,20,WEEKDAY,Concord BART,,0,101011,1,1,shp-20-01
576793,20,WEEKDAY,Concord BART,,0,101041,1,1,shp-20-01
576794,20,WEEKDAY,Concord BART,,0,101031,1,1,shp-20-01
576795,20,WEEKDAY,Concord BART,,0,101021,1,1,shp-20-01
576796,20,WEEKDAY,Concord BART,,0,101101,1,1,shp-20-01
576797,20,WEEKDAY,Concord BART,,0,101041,1,1,shp-20-01
576798,20,WEEKDAY,Concord BART,,0,101075,1,1,shp-20-01
576799,20,WEEKDAY,Concord BART,,0,101031,1,1,shp-20-01
576800,20,WEEKDAY,Concord BART,,0,101085,1,1,shp-20-01
576801,20,WEEKDAY,Concord BART,,0,101021,1,1,shp-20-01
576802,20,WEEKDAY,Concord BART,,0,101075,1,1,shp-20-01
576803,20,WEEKDAY,Concord BART,,0,101101,1,1,shp-20-01
576804,20,WEEKDAY,Concord BART,,0,101085,1,1,shp-20-01
576805,20,WEEKDAY,Concord BART,,0,101041,1,1,shp-20-01
576806,20,WEEKDAY,Concord BART,,0,101075,1,1,shp-20-01
576807,20,WEEKDAY,Concord BART,,0,101031,1,1,shp-20-01
576808,20,WEEKDAY,Concord BART,,0,101101,1,1,shp-20-01
576809,20,WEEKDAY,Concord BART,,0,101125,1,1,shp-20-01
576810,20,WEEKDAY,Concord BART,,0,101145,1,1,shp-20-01
576811,20,WEEKDAY,Concord BART,,0,101095,1,1,shp-20-01
576812,20,WEEKDAY,Concord BART,,0,101085,1,1,shp-20-01
576813,20,WEEKDAY,Concord BART,,0,101115,1,1,shp-20-01
576814,20,WEEKDAY,Concord BART,,0,101075,1,1,shp-20-01
576815,20,WEEKDAY,Concord BART,,0,101135,1,1,shp-20-01
576816,20,WEEKDAY,Concord BART,,0,101101,1,1,shp-20-01
576817,20,WEEKDAY,Concord BART,,0,101125,1,1,shp-20-01
576818,20,WEEKDAY,Concord BART,,0,101145,1,1,shp-20-01
576819,20,WEEKDAY,Concord BART,,0,101095,1,1,shp-20-01
576820,20,WEEKDAY,Concord BART,,0,101085,1,1,shp-20-01
576821,20,WEEKDAY,Concord BART,,0,101115,1,1,shp-20-01
576822,20,WEEKDAY,Concord BART,,0,101135,1,1,shp-20-01
576823,20,WEEKDAY,Concord BART,,0,101125,1,1,shp-20-01
576824,20,WEEKDAY,Concord BART,,0,101095,1,1,shp-20-01
576825,20,WEEKDAY,Concord BART,,0,101115,1,1,shp-20-01
576826,20,WEEKDAY,Concord BART,,0,101135,1,1,shp-20-01
576827,20,WEEKDAY,Concord BART,,0,101125,1,1,shp-20-01
576828,20,WEEKDAY,Concord BART,,0,101095,1,1,shp-20-01
576829,20,WEEKDAY,Concord BART,,0,101115,1,1,shp-20-01
576830,20,WEEKDAY,Diablo Valley College,,1,101021,1,1,shp-20-51
576831,20,WEEKDAY,Diablo Valley College,,1,101041,1,1,shp-20-51
576832,20,WEEKDAY,Diablo Valley College,,1,101021,1,1,shp-20-51
576833,20,WEEKDAY,Diablo Valley College,,1,101041,1,1,shp-20-51
576834,20,WEEKDAY,Diablo Valley College,,1,101041,1,1,shp-20-51
576835,20,WEEKDAY,Diablo Valley College,,1,101021,1,1,shp-20-51
576836,20,WEEKDAY,Diablo Valley College,,1,101041,1,1,shp-20-51
576837,20,WEEKDAY,Diablo Valley College,,1,101125,1,1,shp-20-51
576838,20,WEEKDAY,Diablo Valley College,,1,101115,1,1,shp-20-51
576839,20,WEEKDAY,Diablo Valley College,,1,101125,1,1,shp-20-51
576840,20,WEEKDAY,Diablo Valley College,,1,101115,1,1,shp-20-51
576841,20,WEEKDAY,Diablo Valley College,,1,101125,1,1,shp-20-51
576842,20,WEEKDAY,Diablo Valley College,,1,101051,1,1,shp-20-51
576843,20,WEEKDAY,Diablo Valley College,,1,101051,1,1,shp-20-51
576844,20,WEEKDAY,Diablo Valley College,,1,101051,1,1,shp-20-51
576845,20,WEEKDAY,Diablo Valley College,,1,101051,1,1,shp-20-51
576846,20,WEEKDAY,Diablo Valley College,,1,101075,1,1,shp-20-51
576847,20,WEEKDAY,Diablo Valley College,,1,101075,1,1,shp-20-51
576848,20,WEEKDAY,Diablo Valley College,,1,101145,1,1,shp-20-51
576849,20,WEEKDAY,Diablo Valley College,,1,101075,1,1,shp-20-51
576850,20,WEEKDAY,Diablo Valley College,,1,101011,1,1,shp-20-51
576851,20,WEEKDAY,Diablo Valley College,,1,101031,1,1,shp-20-51
576852,20,WEEKDAY,Diablo Valley College,,1,101011,1,1,shp-20-51
576853,20,WEEKDAY,Diablo Valley College,,1,101031,1,1,shp-20-51
576854,20,WEEKDAY,Diablo Valley College,,1,101101,1,1,shp-20-51
576855,20,WEEKDAY,Diablo Valley College,,1,101031,1,1,shp-20-51
576856,20,WEEKDAY,Diablo Valley College,,1,101101,1,1,shp-20-51
576857,20,WEEKDAY,Diablo Valley College,,1,101031,1,1,shp-20-51
576858,20,WEEKDAY,Diablo Valley College,,1,101095,1,1,shp-20-51
576859,20,WEEKDAY,Diablo Valley College,,1,101135,1,1,shp-20-51
576860,20,WEEKDAY,Diablo Valley College,,1,101095,1,1,shp-20-51
576861,20,WEEKDAY,Diablo Valley College,,1,101135,1,1,shp-20-51
576862,20,WEEKDAY,Diablo Valley College,,1,101095,1,1,shp-20-51
576863,20,WEEKDAY,Diablo Valley College,,1,101135,1,1,shp-20-51
576864,20,WEEKDAY,Diablo Valley College,,1,101095,1,1,shp-20-51
576865,20,WEEKDAY,Diablo Valley College,,1,101061,1,1,shp-20-51
576866,20,WEEKDAY,Diablo Valley College,,1,101061,1,1,shp-20-51
576867,20,WEEKDAY,Diablo Valley College,,1,101061,1,1,shp-20-51
576868,20,WEEKDAY,Diablo Valley College,,1,101101,1,1,shp-20-51
576869,20,WEEKDAY,Diablo Valley College,,1,101085,1,1,shp-20-51
576870,20,WEEKDAY,Diablo Valley College,,1,101101,1,1,shp-20-51
576871,20,WEEKDAY,Diablo Valley College,,1,101085,1,1,shp-20-51
576872,20,WEEKDAY,Diablo Valley College,,1,101075,1,1,shp-20-51
576873,20,WEEKDAY,Diablo Valley College,,1,101115,1,1,shp-20-51
576874,20,WEEKDAY,Diablo Valley College,,1,101125,1,1,shp-20-51
576875,20,WEEKDAY,Diablo Valley College,,1,101115,1,1,shp-20-51
576876,20,WEEKDAY,Diablo Valley College,,1,101021,1,1,shp-20-51
576877,20,WEEKDAY,Diablo Valley College,,1,101085,1,1,shp-20-51
576878,20,WEEKDAY,Diablo Valley College,,1,101145,1,1,shp-20-51
576879,21,WEEKDAY,San Ramon TC,,0,211011,1,1,shp-21-51
576880,21,WEEKDAY,San Ramon TC,,0,211051,1,1,shp-21-51
576881,21,WEEKDAY,San Ramon TC,,0,211011,1,1,shp-21-51
576882,21,WEEKDAY,San Ramon TC,,0,211051,1,1,shp-21-51
576883,21,WEEKDAY,San Ramon TC,,0,211011,1,1,shp-21-51
576884,21,WEEKDAY,San Ramon TC,,0,211041,1,1,shp-21-51
576885,21,WEEKDAY,San Ramon TC,,0,211012,1,1,shp-21-51
576886,21,WEEKDAY,San Ramon TC,,0,211045,1,1,shp-21-51
576887,21,WEEKDAY,San Ramon TC,,0,211075,1,1,shp-21-51
576888,21,WEEKDAY,San Ramon TC,,0,211105,1,1,shp-21-51
576889,21,WEEKDAY,San Ramon TC,,0,211125,1,1,shp-21-51
576890,21,WEEKDAY,San Ramon TC,,0,211085,1,1,shp-21-51
576891,21,WEEKDAY,San Ramon TC,,0,211125,1,1,shp-21-51
576892,21,WEEKDAY,San Ramon TC,,0,211085,1,1,shp-21-51
576893,21,WEEKDAY,San Ramon TC,,0,211125,1,1,shp-21-51
576894,21,WEEKDAY,San Ramon TC,,0,211085,1,1,shp-21-51
576895,21,WEEKDAY,San Ramon TC,,0,211021,1,1,shp-21-51
576896,21,WEEKDAY,San Ramon TC,,0,211031,1,1,shp-21-51
576897,21,WEEKDAY,San Ramon TC,,0,211021,1,1,shp-21-51
576898,21,WEEKDAY,San Ramon TC,,0,211031,1,1,shp-21-51
576899,21,WEEKDAY,San Ramon TC,,0,211095,1,1,shp-21-51
576900,21,WEEKDAY,San Ramon TC,,0,211065,1,1,shp-21-51
576901,21,WEEKDAY,San Ramon TC,,0,211115,1,1,shp-21-51
576902,21,WEEKDAY,San Ramon TC,,0,211065,1,1,shp-21-51
576903,21,WEEKDAY,San Ramon TC,,0,211115,1,1,shp-21-51
576904,21,WEEKDAY,Walnut Creek BART,,1,211011,1,1,shp-21-01
576905,21,WEEKDAY,Walnut Creek BART,,1,211051,1,1,shp-21-01
576906,21,WEEKDAY,Walnut Creek BART,,1,211011,1,1,shp-21-01
576907,21,WEEKDAY,Walnut Creek BART,,1,211041,1,1,shp-21-01
576908,21,WEEKDAY,Walnut Creek BART,,1,211012,1,1,shp-21-01
576909,21,WEEKDAY,Walnut Creek BART,,1,211041,1,1,shp-21-01
576910,21,WEEKDAY,Walnut Creek BART,,1,211012,1,1,shp-21-01
576911,21,WEEKDAY,Walnut Creek BART,,1,211035,1,1,shp-21-01
576912,21,WEEKDAY,Walnut Creek BART,,1,211051,1,1,shp-21-01
576913,21,WEEKDAY,Walnut Creek BART,,1,211085,1,1,shp-21-01
576914,21,WEEKDAY,Walnut Creek BART,,1,211125,1,1,shp-21-01
576915,21,WEEKDAY,Walnut Creek BART,,1,211085,1,1,shp-21-01
576916,21,WEEKDAY,Walnut Creek BART,,1,211125,1,1,shp-21-01
576917,21,WEEKDAY,Walnut Creek BART,,1,211085,1,1,shp-21-01
576918,21,WEEKDAY,Walnut Creek BART,,1,211075,1,1,shp-21-01
576919,21,WEEKDAY,Walnut Creek BART,,1,211021,1,1,shp-21-01
576920,21,WEEKDAY,Walnut Creek BART,,1,211031,1,1,shp-21-01
576921,21,WEEKDAY,Walnut Creek BART,,1,211021,1,1,shp-21-01
576922,21,WEEKDAY,Walnut Creek BART,,1,351011,1,1,shp-21-01
576923,21,WEEKDAY,Walnut Creek BART,,1,211115,1,1,shp-21-01
576924,21,WEEKDAY,Walnut Creek BART,,1,211065,1,1,shp-21-01
576925,21,WEEKDAY,Walnut Creek BART,,1,211115,1,1,shp-21-01
576926,21,WEEKDAY,Walnut Creek BART,,1,211065,1,1,shp-21-01
576927,21,WEEKDAY,Walnut Creek BART,,1,211115,1,1,shp-21-01
576928,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281021,1,1,shp-28-01
576929,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281011,1,1,shp-28-01
576930,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281031,1,1,shp-28-01
576931,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281041,1,1,shp-28-01
576932,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281021,1,1,shp-28-01
576933,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281011,1,1,shp-28-01
576934,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281031,1,1,shp-28-01
576935,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281041,1,1,shp-28-01
576936,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281021,1,1,shp-28-01
576937,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281055,1,1,shp-28-01
576938,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281065,1,1,shp-28-01
576939,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281075,1,1,shp-28-01
576940,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281085,1,1,shp-28-01
576941,28,WEEKDAY,Concord BART via VA Clinic & DVC,,0,281055,1,1,shp-28-01
576942,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281011,1,1,shp-28-51
576943,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281031,1,1,shp-28-51
576944,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281041,1,1,shp-28-51
576945,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281021,1,1,shp-28-51
576946,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281011,1,1,shp-28-51
576947,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281031,1,1,shp-28-51
576948,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281041,1,1,shp-28-51
576949,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281021,1,1,shp-28-51
576950,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281055,1,1,shp-28-51
576951,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281065,1,1,shp-28-51
576952,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281075,1,1,shp-28-51
576953,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281085,1,1,shp-28-51
576954,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281055,1,1,shp-28-51
576955,28,WEEKDAY,Martinez Amtrak via DVC & VA Clinic,,1,281065,1,1,shp-28-51
576956,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112021,1,1,shp-301-03
576957,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112031,1,1,shp-301-03
576958,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112011,1,1,shp-301-03
576959,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112021,1,1,shp-301-03
576960,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112031,1,1,shp-301-03
576961,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112011,1,1,shp-301-03
576962,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112025,1,1,shp-301-03
576963,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112031,1,1,shp-301-03
576964,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112015,1,1,shp-301-03
576965,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112025,1,1,shp-301-03
576966,301,SATURDAY,Shadelands via John Muir Med Ctr,,0,3112035,1,1,shp-301-03
576967,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112021,1,1,shp-301-04
576968,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112031,1,1,shp-301-04
576969,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112011,1,1,shp-301-04
576970,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112021,1,1,shp-301-04
576971,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112031,1,1,shp-301-04
576972,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112011,1,1,shp-301-04
576973,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112025,1,1,shp-301-04
576974,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112031,1,1,shp-301-04
576975,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112015,1,1,shp-301-04
576976,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112025,1,1,shp-301-04
576977,301,SATURDAY,Walnut Creek BART via John Muir Med Ctr,,1,3112035,1,1,shp-301-04
576978,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113021,1,1,shp-301-03
576979,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113031,1,1,shp-301-03
576980,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113011,1,1,shp-301-03
576981,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113021,1,1,shp-301-03
576982,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113031,1,1,shp-301-03
576983,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113011,1,1,shp-301-03
576984,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113025,1,1,shp-301-03
576985,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113031,1,1,shp-301-03
576986,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113015,1,1,shp-301-03
576987,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113025,1,1,shp-301-03
576988,301,SUNDAY,Shadelands via John Muir Med Ctr,,0,3113035,1,1,shp-301-03
576989,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113021,1,1,shp-301-04
576990,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113031,1,1,shp-301-04
576991,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113011,1,1,shp-301-04
576992,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113021,1,1,shp-301-04
576993,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113031,1,1,shp-301-04
576994,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113011,1,1,shp-301-04
576995,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113025,1,1,shp-301-04
576996,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113031,1,1,shp-301-04
576997,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113015,1,1,shp-301-04
576998,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113025,1,1,shp-301-04
576999,301,SUNDAY,Walnut Creek BART via John Muir Med Ctr,,1,3113035,1,1,shp-301-04
577000,310,SATURDAY,Clayton,,0,3102011,1,1,shp-310-01
577001,310,SATURDAY,Clayton,,0,3102021,1,1,shp-310-01
577002,310,SATURDAY,Clayton,,0,3102011,1,1,shp-310-01
577003,310,SATURDAY,Clayton,,0,3102021,1,1,shp-310-01
577004,310,SATURDAY,Clayton,,0,3102011,1,1,shp-310-01
577005,310,SATURDAY,Clayton,,0,3102031,1,1,shp-310-01
577006,310,SATURDAY,Clayton,,0,3102041,1,1,shp-310-01
577007,310,SATURDAY,Clayton,,0,3102055,1,1,shp-310-01
577008,310,SATURDAY,Clayton,,0,3102031,1,1,shp-310-01
577009,310,SATURDAY,Clayton,,0,3102041,1,1,shp-310-01
577010,310,SATURDAY,Clayton,,0,3102055,1,1,shp-310-01
577011,310,SATURDAY,Clayton,,0,3102031,1,1,shp-310-01
577012,310,SATURDAY,Clayton,,0,3102041,1,1,shp-310-01
577013,310,SATURDAY,Clayton,,0,3102055,1,1,shp-310-01
577014,310,SATURDAY,Clayton,,0,3102035,1,1,shp-310-01
577015,310,SATURDAY,Clayton,,0,3102041,1,1,shp-310-01
577016,310,SATURDAY,Clayton,,0,3102055,1,1,shp-310-01
577017,310,SATURDAY,Clayton,,0,3102036,1,1,shp-310-01
577018,310,SATURDAY,Clayton,,0,3102041,1,1,shp-310-01
577019,310,SATURDAY,Clayton,,0,3102055,1,1,shp-310-01
577020,310,SATURDAY,Concord BART,,1,3102011,1,1,shp-310-51
577021,310,SATURDAY,Concord BART,,1,3102021,1,1,shp-310-51
577022,310,SATURDAY,Concord BART,,1,3102011,1,1,shp-310-51
577023,310,SATURDAY,Concord BART,,1,3102021,1,1,shp-310-51
577024,310,SATURDAY,Concord BART,,1,3102011,1,1,shp-310-51
577025,310,SATURDAY,Concord BART,,1,3102031,1,1,shp-310-51
577026,310,SATURDAY,Concord BART,,1,3102041,1,1,shp-310-51
577027,310,SATURDAY,Concord BART,,1,3102055,1,1,shp-310-51
577028,310,SATURDAY,Concord BART,,1,3102031,1,1,shp-310-51
577029,310,SATURDAY,Concord BART,,1,3102041,1,1,shp-310-51
577030,310,SATURDAY,Concord BART,,1,3102055,1,1,shp-310-51
577031,310,SATURDAY,Concord BART,,1,3102031,1,1,shp-310-51
577032,310,SATURDAY,Concord BART,,1,3102041,1,1,shp-310-51
577033,310,SATURDAY,Concord BART,,1,3102055,1,1,shp-310-51
577034,310,SATURDAY,Concord BART,,1,3102035,1,1,shp-310-51
577035,310,SATURDAY,Concord BART,,1,3102041,1,1,shp-310-51
577036,310,SATURDAY,Concord BART,,1,3102055,1,1,shp-310-51
577037,310,SATURDAY,Concord BART,,1,3102036,1,1,shp-310-51
577038,310,SATURDAY,Concord BART,,1,3102041,1,1,shp-310-51
577039,310,SATURDAY,Concord BART,,1,3102055,1,1,shp-310-51
577040,310,SUNDAY,Clayton,,0,3103011,1,1,shp-310-01
577041,310,SUNDAY,Clayton,,0,3103021,1,1,shp-310-01
577042,310,SUNDAY,Clayton,,0,3103011,1,1,shp-310-01
577043,310,SUNDAY,Clayton,,0,3103021,1,1,shp-310-01
577044,310,SUNDAY,Clayton,,0,3103011,1,1,shp-310-01
577045,310,SUNDAY,Clayton,,0,3103031,1,1,shp-310-01
577046,310,SUNDAY,Clayton,,0,3103041,1,1,shp-310-01
577047,310,SUNDAY,Clayton,,0,3103055,1,1,shp-310-01
577048,310,SUNDAY,Clayton,,0,3103031,1,1,shp-310-01
577049,310,SUNDAY,Clayton,,0,3103041,1,1,shp-310-01
577050,310,SUNDAY,Clayton,,0,3103055,1,1,shp-310-01
577051,310,SUNDAY,Clayton,,0,3103031,1,1,shp-310-01
577052,310,SUNDAY,Clayton,,0,3103041,1,1,shp-310-01
577053,310,SUNDAY,Clayton,,0,3103055,1,1,shp-310-01
577054,310,SUNDAY,Clayton,,0,3103035,1,1,shp-310-01
577055,310,SUNDAY,Clayton,,0,3103041,1,1,shp-310-01
577056,310,SUNDAY,Clayton,,0,3103055,1,1,shp-310-01
577057,310,SUNDAY,Clayton,,0,3103036,1,1,shp-310-01
577058,310,SUNDAY,Clayton,,0,3103041,1,1,shp-310-01
577059,310,SUNDAY,Clayton,,0,3103055,1,1,shp-310-01
577060,310,SUNDAY,Concord BART,,1,3103011,1,1,shp-310-51
577061,310,SUNDAY,Concord BART,,1,3103021,1,1,shp-310-51
577062,310,SUNDAY,Concord BART,,1,3103011,1,1,shp-310-51
577063,310,SUNDAY,Concord BART,,1,3103021,1,1,shp-310-51
577064,310,SUNDAY,Concord BART,,1,3103011,1,1,shp-310-51
577065,310,SUNDAY,Concord BART,,1,3103031,1,1,shp-310-51
577066,310,SUNDAY,Concord BART,,1,3103041,1,1,shp-310-51
577067,310,SUNDAY,Concord BART,,1,3103055,1,1,shp-310-51
577068,310,SUNDAY,Concord BART,,1,3103031,1,1,shp-310-51
577069,310,SUNDAY,Concord BART,,1,3103041,1,1,shp-310-51
577070,310,SUNDAY,Concord BART,,1,3103055,1,1,shp-310-51
577071,310,SUNDAY,Concord BART,,1,3103031,1,1,shp-310-51
577072,310,SUNDAY,Concord BART,,1,3103041,1,1,shp-310-51
577073,310,SUNDAY,Concord BART,,1,3103055,1,1,shp-310-51
577074,310,SUNDAY,Concord BART,,1,3103035,1,1,shp-310-51
577075,310,SUNDAY,Concord BART,,1,3103041,1,1,shp-310-51
577076,310,SUNDAY,Concord BART,,1,3103055,1,1,shp-310-51
577077,310,SUNDAY,Concord BART,,1,3103036,1,1,shp-310-51
577078,310,SUNDAY,Concord BART,,1,3103041,1,1,shp-310-51
577079,310,SUNDAY,Concord BART,,1,3103055,1,1,shp-310-51
577080,311,SATURDAY,Concord BART via PH BART,,0,3112011,1,1,shp-311-01
577081,311,SATURDAY,Concord BART via PH BART,,0,3112021,1,1,shp-311-01
577082,311,SATURDAY,Concord BART via PH BART,,0,3112031,1,1,shp-311-01
577083,311,SATURDAY,Concord BART via PH BART,,0,3112011,1,1,shp-311-01
577084,311,SATURDAY,Concord BART via PH BART,,0,3112021,1,1,shp-311-01
577085,311,SATURDAY,Concord BART via PH BART,,0,3112031,1,1,shp-311-01
577086,311,SATURDAY,Concord BART via PH BART,,0,3112011,1,1,shp-311-01
577087,311,SATURDAY,Concord BART via PH BART,,0,3112025,1,1,shp-311-01
577088,311,SATURDAY,Concord BART via PH BART,,0,3112031,1,1,shp-311-01
577089,311,SATURDAY,Concord BART via PH BART,,0,3112015,1,1,shp-311-01
577090,311,SATURDAY,Concord BART via PH BART,,0,3112025,1,1,shp-311-01
577091,311,SATURDAY,Concord BART via PH BART,,0,3112035,1,1,shp-311-01
577092,311,SATURDAY,Concord BART via PH BART,,0,3112025,1,1,shp-311-01
577093,311,SATURDAY,Walnut Creek BART via PH BART,,1,3112011,1,1,shp-311-01
577094,311,SATURDAY,Walnut Creek BART via PH BART,,1,3112021,1,1,shp-311-01
577095,311,SATURDAY,Walnut Creek BART via PH BART,,1,3112031,1,1,shp-311-01
577096,311,SATURDAY,Walnut Creek BART via PH BART,,1,3112011,1,1,shp-311-01
577097,311,SATURDAY,Walnut Creek BART via PH BART,,1,3112021,1,1,shp-311-01
